id,date,rating,review_text,source
b2663fcd-7ab7-4cc0-887a-f4dbec624aee,2026-05-14 14:39:10,1,"glitch problem & commit big loss, charges Anyone can go into depression.",play_store
efd6e57b-22f3-4a50-8b7e-eaec603595d4,2026-05-14 14:28:37,1,Disgusting app not recommended.,play_store
bccd5f3e-72bd-4000-81f6-dd1b6d47650b,2026-05-14 14:24:05,2,too much takes fees for buys stocks,play_store
4758c8e4-3301-40ae-bb3e-5986a30f0e0f,2026-05-14 14:17:45,5,very good experience to trade from this platform.,play_store
e865ca84-2bfc-499a-a598-9d62abde8a94,2026-05-14 13:50:47,4,"very good, but sometimes hangs",play_store
1b68cd8f-c9b1-48a8-bb1c-a34cddf797f6,2026-05-14 13:10:15,2,good aap but brokarage charges is so high,play_store
2f95450b-c324-4f11-b4e6-8df3416a99e6,2026-05-14 13:09:05,1,very High and exorbitant charges,play_store
b55e87a5-363b-4f1f-9b68-175fdb325647,2026-05-14 13:01:10,1,thier brokrage is more than your profit please don't use it go for others,play_store
52ce985d-d1d4-43d3-838b-227872b684ec,2026-05-14 12:58:16,5,fine but not clear regarding money deduction.,play_store
86b767c2-f709-45ec-bb0c-5b853d8cb827,2026-05-14 12:20:10,3,Hi UPI TAB has disappeared from the last 2 days. is this the impact of app version update?,play_store
1b3fea08-1331-44b4-a7c3-a06a1d0e0c1f,2026-05-14 12:07:44,5,plz add crypto trading 🙂,play_store
592ea7cf-b3e5-4bc3-ab42-00c6255290ca,2026-05-14 12:00:39,1,"Different data is showing on the MF website, and incorrect data is showing in the Groww application. Kindly sync your data with the MF website.",play_store
52276cdd-c86e-4ff7-9a51-a796d8b8f771,2026-05-14 11:35:10,1,worst and over charging app,play_store
cbedbd42-c7ea-4696-9240-03218d740117,2026-05-14 11:18:15,5,good app and free demat account,play_store
d8f69bf1-e7a6-49db-81f0-b02f45e06f91,2026-05-14 11:05:23,1,Don't Install this app this big frod । I'm staying with my Comments this app is always Chit with Consumers like me i add my comments. to Care,play_store
81795528-15b7-44ab-9142-dfc76655d021,2026-05-14 10:36:05,1,They are theft & Grow is growing only here because the charging is unbelievable!,play_store
9ed67aee-524e-4178-a3ad-0bbf33add0a0,2026-05-14 10:23:09,1,it's been more than a year raised multiple complaints about slow app loading in the morning and evening session but their development team unableto fix this bug,play_store
4123ab36-8d86-461d-aac1-1012f573745b,2026-05-14 09:39:00,1,"Limit order execution is not proper. Not able to sell all quantity at a time at a predefined price, it sells quantity partially & brokerage charges exceed more than profit. This is the worst experience.",play_store
9eade62d-277e-40a9-91e5-e0e255638e54,2026-05-14 09:13:22,5,please fallow Grow app,play_store
37b2cfde-2941-4a05-9439-973d8a78a879,2026-05-14 08:29:04,4,"all ok but, withdrawal was not coming in time",play_store
37690c1b-7d35-44e6-8752-0fa7752348ed,2026-05-14 08:28:22,5,good Application And good Reply,play_store
29feaf48-fa0b-4f8a-a427-5092d36932c8,2026-05-14 07:12:29,4,Good trading app but charges very high😢,play_store
4e8b41ff-db34-41d7-98d7-c2fdcd0088a5,2026-05-14 06:33:48,1,Very bad experience with Groww. The customer service is extremely poor and issues take too long to resolve. I have been waiting for a solution but keep getting delayed responses without proper updates. Very disappointing support experience.,play_store
edd2e162-ab1e-4268-b00c-8c35ff22afae,2026-05-14 00:42:32,1,wrost app paise kha jayega not benefit,play_store
3d04c401-645f-4376-bb15-c994db1de6ac,2026-05-14 00:15:40,5,Groww Growing all Indian life.,play_store
